k,f_value,grad_norm,step_size,x1,x2,beta,restart
91,0.09584724091805757,0.5116048676392896,0.0009765625,1.309585028290586,1.715221541058517,0.3308627314608724,False
92,0.09564958824914535,0.6601119827030311,0.00390625,1.3085318877048069,1.7143950059770543,0.0,True
93,0.09551413553361772,0.39914021581958387,0.0009765625,1.309022781907105,1.7139771730011268,0.36560804443068645,False
94,0.09525353793122836,0.982979294303986,0.0078125,1.3074158092510315,1.7120729909587586,0.0,True
95,0.09499670678981716,0.5557921883837699,0.0009765625,1.3082131442943097,1.7115384416073467,0.3196952159155982,False
96,0.09483952242164355,0.7727392985346038,0.00390625,1.3070636166763185,1.7107636117644043,0.0,True
97,0.09466685801065317,0.4511303379601195,0.0009765625,1.30766286564025,1.710304956739907,0.3408301996874808,False
98,0.09443620079795294,0.5214549667692125,0.00390625,1.3067357430866373,1.7094274858013114,0.0,True
99,0.09433793129972592,0.33348998692185283,0.0009765625,1.3070907627070063,1.7090624108909354,0.4090081675751781,False
100,0.09430270435374488,2.563593236677281,0.03125,1.3019576665359036,1.7006832841911284,0.0,True
101,0.09273280619305063,1.353256552923914,0.0009765625,1.3042106073337456,1.6995915813123172,0.27865192218738344,False
102,0.09214657909759186,0.6068263580760015,0.001953125,1.3028781468375288,1.6995197831985176,0.0,True
103,0.09202572022076846,0.3675067078171481,0.0009765625,1.3033188734239367,1.6991236273993526,0.3667766399764373,False
104,0.09169082760725278,0.8117675233625716,0.0078125,1.3018421044540693,1.6972056881429642,0.0,True
105,0.09150180771404007,0.46178896235817457,0.0009765625,1.3024795670820974,1.696734433609065,0.32361135486700476,False
106,0.09129702774894882,0.5751992460269564,0.00390625,1.301514312297602,1.6959045680372735,0.0,True
107,0.09118474542665725,0.3517776518750991,0.0009765625,1.301924463061573,1.6955207666853647,0.3740243484767993,False
108,0.09099628219565004,1.6284670851632315,0.015625,1.299121857113245,1.6916193899783902,0.0,True
109,0.09033477479686791,0.8609349534509647,0.0009765625,1.3005176742377467,1.6908573215508464,0.2795005781913412,False
110,0.09002970391439759,0.39143220185086297,0.001953125,1.2996273042245,1.690622300767791,0.0,True
111,0.08995920479215899,0.27355386781139546,0.0009765625,1.2998498794599478,1.6903115252049101,0.4883965841608063,False
112,0.04252474147441386,5.140985534885446,1.0,1.1763662399736046,1.3945238259189336,0.0,True
113,0.033205004756990675,1.4504181478410558,0.0009765625,1.1809323204044482,1.3924366588546178,0.07959644774693465,False
114,0.0329334098929263,1.2223408125310982,0.001953125,1.178955478522412,1.39294989923362,0.0,True
115,0.03239787679089619,0.3715549091303461,0.0009765625,1.1799939361954477,1.392361251011821,0.09239774714572063,False
116,0.032334933032508055,0.287861266714737,0.001953125,1.1794602081043517,1.3922620177407588,0.0,True
117,0.03233157390817313,0.41833617843297494,0.001953125,1.1798056264910965,1.391818410225447,2.1119536619975903,False
118,0.032330980922065995,0.5019192031087966,0.00048828125,1.1797840906222512,1.3915961931426817,0.0,True
119,0.03223061348280311,0.19577977413988154,0.0009765625,1.1792973173512469,1.391653675045551,0.15214862175678667,False
120,0.032148051052421744,0.5335410393514237,0.0078125,1.1792625018651441,1.3902994033625193,0.0,True
121,0.03203617711402172,0.2018055309836403,0.0009765625,1.1787462489093776,1.3903698418278942,0.1430640347525181,False
122,0.031987939778696454,0.609069630882403,0.0078125,1.1787776127390472,1.389001830594539,0.0,True
